,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
1066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,5,1,0,1,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=03ca449c6d4cd444&fccid=90f0cbc4a30f8dba&vjs=3,Toyota,"Plano, TX 75023",Data Science Senior Analyst,https://www.indeed.com/cmp/Toyota/,"10,000+",Auto,more than $10B (USD),Plano,TX
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3f220d7d222cac7b&fccid=3d30677097704d8f&vjs=3,Collins Aerospace,"Cedar Rapids, IA",DATA SCIENTIST INTERN (SUMMER 2019),https://www.indeed.com/cmp/Collins-Aerospace/,"10,000+",Aerospace and Defense,more than $10B (USD),Cedar Rapids,IA
1068,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,2,1,1,0,0,0,"https://www.indeed.com/company/Williams--Sonoma,-Inc./jobs/Senior-Data-Scientist-b058dbd90623d845?fccid=cdd85c4d445cce0f&vjs=3","Williams-Sonoma, Inc.","San Francisco, CA",Senior Data Scientist,"https://www.indeed.com/cmp/Williams--sonoma,-Inc./","10,000+",Retail,$5B to $10B (USD),San Francisco,CA
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=1efe660938cdc80b&fccid=3e901f592b439cea&vjs=3,Centers for Disease Control and Prevention,"Atlanta, GA 30307",Lead Computer Scientist (Data Scientist),https://www.indeed.com/cmp/Centers-For-Disease-Control-and-Prevention/,"10,000+",Government,,Atlanta,GA
1073,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,23,1,0,1,0,1,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=3212261b90134ea3&fccid=cff286bdf1887cf0&vjs=3,Nyla Technology Solutions,"Alexandria, VA 22314",Principal Artificial Intelligence/Machine Learning Scientist,,,,,Alexandria,VA
1074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,https://www.indeed.com/rc/clk?jk=49bd4c6d2002f853&fccid=90344e51e9e06acc&vjs=3,,,Data Scientist - Optimization,,,,,,
1083,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,https://www.indeed.com/rc/clk?jk=49bd4c6d2002f853&fccid=90344e51e9e06acc&vjs=3,Wealthfront,"Palo Alto, CA 94301",Data Scientist - Optimization,,,,,Palo Alto,CA
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=bc2b05f69c8a67f4&fccid=2ae04b97d8829e58&vjs=3,FedEx Services,"Coraopolis, PA",Sr. Data Scientist,https://www.indeed.com/cmp/FedEx-Services/,,,,Coraopolis,PA
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,1,1,0,https://www.indeed.com/company/Evalueserve/jobs/Data-Scientist-838bb92b66703695?fccid=e47b99270f9cbc59&vjs=3,Evalueserve,"Mountain View, CA",Data Scientist (SAS + Time Series Analysis),https://www.indeed.com/cmp/Evalueserve/,"1,001 to 5,000",Consulting and Business Services,,Mountain View,CA
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=3af9203872cd07c6&fccid=43014b1412e0a7b6&vjs=3,Pinterest,"San Francisco, CA 94103",Measurement Data Scientist (SF),https://www.indeed.com/cmp/Pinterest/,201 to 500,Internet and Software,$100M to $500M (USD),San Francisco,CA
1158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,1,1,4,0,https://www.indeed.com/rc/clk?jk=3eb2ceb09be829c5&fccid=f89deb5a97c7738a&vjs=3,Adobe,"Seattle, WA",Data Scientist,https://www.indeed.com/cmp/Adobe/,"10,000+",Internet and Software,$5B to $10B (USD),Seattle,WA
1162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,1,1,4,0,https://www.indeed.com/rc/clk?jk=3eb2ceb09be829c5&fccid=f89deb5a97c7738a&vjs=3,Adobe,"Seattle, WA",Data Scientist,,,,,Seattle,WA
1182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,1,1,4,0,https://www.indeed.com/rc/clk?jk=3eb2ceb09be829c5&fccid=f89deb5a97c7738a&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Adobe/,"10,000+",Internet and Software,$5B to $10B (USD),,
1186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,2,1,1,4,0,https://www.indeed.com/rc/clk?jk=3eb2ceb09be829c5&fccid=f89deb5a97c7738a&vjs=3,,,Data Scientist,,,,,,
1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1,0,2,1,0,1,0,0,https://www.indeed.com/rc/clk?jk=5e0cf6168f8bc60f&fccid=25d3835187829237&vjs=3,The Hartford,"Charlotte, NC",Data Science Intern,https://www.indeed.com/cmp/The-Hartford/,"10,000+",Insurance,more than $10B (USD),Charlotte,NC
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,https://www.indeed.com/company/Canary-Systems-Inc./jobs/Statistic-Data-Science-Engineer-2327ef9ef6fb5601?fccid=f79c8418673bceb4&vjs=3,Canary Systems Inc.,"Tucson, AZ 85705",Statistics and Data Science Engineer,https://www.indeed.com/cmp/Canary-Systems-Inc./,11 to 50,,less than $1M (USD),Tucson,AZ
1199,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=0ef92d611db1d416&fccid=8c10964112cb0cc0&vjs=3,Hertz,"Estero, FL 33928",Data Scientist,https://www.indeed.com/cmp/The-Hertz-Corporation/,"10,000+","Restaurants, Travel and Leisure",$5B to $10B (USD),Estero,FL
1200,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,2,4,0,2,1,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=a5d85620f0cf2ca8&fccid=f537209340bad710&vjs=3,New Signature,"Washington, DC 20001",Data Scientist,https://www.indeed.com/cmp/New-Signature/,201 to 500,Internet and Software,,Washington,DC
1201,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,2,1,0,6,1,https://www.indeed.com/rc/clk?jk=04c0fb6cfeefd1b6&fccid=05d6cb8b919478a9&vjs=3,Noblis,"Reston, VA 20191",Data Scientist,https://www.indeed.com/cmp/Noblis/,"1,001 to 5,000",Organization,$100M to $500M (USD),Reston,VA
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=9352470c8ff5a679&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA",Data & Applied Scientist Manager,https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Redmond,WA
1203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,https://www.indeed.com/company/Avancer-Corporation/jobs/Data-Scientist-8ce17377e4bf787c?fccid=fcc72fc216d0d292&vjs=3,Avancer Corporation,"Charlotte, NC",Data Scientist (AML experience),,,,,Charlotte,NC
1284,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=43e08db1ee61b9ab&fccid=44a12684003d5fec&vjs=3,Fors Marsh Group,"Arlington, VA",Senior Data Scientist,https://www.indeed.com/cmp/Fors-Marsh-Group/,,,,Arlington,VA
1285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,https://www.indeed.com/rc/clk?jk=347c8ca1b2d6e9f0&fccid=f0982fe98d8ebba0&vjs=3,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",Data Science Engineer,"https://www.indeed.com/cmp/Blue-Cross-Blue-Shield-of-Il,-Mt,-Nm,-Ok-&-Tx/",,Health Care,,Chicago,IL
1286,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,https://www.indeed.com/rc/clk?jk=ed3255d9093d1561&fccid=f766f8bfbc3effb7&vjs=3,Uber,"San Francisco, CA 94105",Data Scientist - Freight Pricing,https://www.indeed.com/cmp/Uber/,"10,000+",Internet and Software,$500M to $1B (USD),San Francisco,CA
1287,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,0,1,1,4,1,0,0,3,3,0,2,2,3,https://www.indeed.com/rc/clk?jk=8cebc28fb03a380f&fccid=4e041af1d0af1bc8&vjs=3,Booz Allen Hamilton,"Quantico, VA","Data Scientist, Mid",https://www.indeed.com/cmp/Booz-Allen-Hamilton/,"10,000+",Consulting and Business Services,$5B to $10B (USD),Quantico,VA
1288,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,15,9,11,0,0,1,4,5,1,0,0,2,2,0,0,0,0,https://www.indeed.com/rc/clk?jk=932da6d420984c6f&fccid=fe2d21eef233e94a&vjs=3,"Amazon Web Services, Inc.","Washington, DC",Data Scientist - Nationwide Opportunities,https://www.indeed.com/cmp/Amazon.com/,"10,000+",Internet and Software,more than $10B (USD),Washington,DC
1289,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"https://www.indeed.com/company/RMDS-Lab,-Inc/jobs/Data-Scientist-614f9fbd6a80e036?fccid=bb09cf205f12348c&vjs=3","RMDS Lab, Inc","Pasadena, CA 91101",Data Scientist,,,,,Pasadena,CA
1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=d14c4d2471845773&fccid=366382f52796fce2&vjs=3,Dyson,"Ann Arbor, MI",Data Scientist,https://www.indeed.com/cmp/Dyson/,"10,000+",Consumer Goods and Services,,Ann Arbor,MI
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=575d99bc559516eb&fccid=c0613e32fe62ec06&vjs=3,,,Data Scientist,,,,,,
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=4df5e9a053f32646&fccid=e9870e3159e9c6ac&vjs=3,,,Undergraduate Internship/Co-op Program - Data Scientist,,,,,,
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=4df5e9a053f32646&fccid=e9870e3159e9c6ac&vjs=3,,,Undergraduate Internship/Co-op Program - Data Scientist,https://www.indeed.com/cmp/Central-Intelligence-Agency/,"10,000+",Government,,,
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=4df5e9a053f32646&fccid=e9870e3159e9c6ac&vjs=3,Central Intelligence Agency,"Washington, DC",Undergraduate Internship/Co-op Program - Data Scientist,,,,,Washington,DC
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,https://www.indeed.com/rc/clk?jk=4df5e9a053f32646&fccid=e9870e3159e9c6ac&vjs=3,Central Intelligence Agency,"Washington, DC",Undergraduate Internship/Co-op Program - Data Scientist,https://www.indeed.com/cmp/Central-Intelligence-Agency/,"10,000+",Government,,Washington,DC
1296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,4,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=23d4c3cf5ec351ff&fccid=810c6761cb56091e&vjs=3,VivusTech,"Chantilly, VA",Data Scientist,,,,,Chantilly,VA
1297,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,2,0,0,0,0,4,0,0,0,1,0,0,0,3,0,https://www.indeed.com/rc/clk?jk=328ee83f3fe32103&fccid=8760b617f84c6d67&vjs=3,Skysolutions LLC,"Charlotte, NC",Senior Data Scientist,,,,,Charlotte,NC
1333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,https://www.indeed.com/rc/clk?jk=106c44acd91178d5&fccid=8765a4045377753a&vjs=3,Leidos,"Alexandria, VA 22314",Data Scientist,https://www.indeed.com/cmp/Leidos/,"10,000+",Aerospace and Defense,more than $10B (USD),Alexandria,VA
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=0e73521d288c8137&fccid=b2b9c1092824ddba&vjs=3,West Corporation,"Westlake Village, CA",Data Scientist,https://www.indeed.com/cmp/West-Corporation/,"10,000+",Telecommunications,$1B to $5B (USD),Westlake Village,CA
1338,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=b4c3b3a04402176c&fccid=f5d2b93913542fa6&vjs=3,Inter-American Development Bank,"Washington, DC 20577",Data Science Consultant,https://www.indeed.com/cmp/Inter--american-Development-Bank/,"1,001 to 5,000",Banks and Financial Services,$1B to $5B (USD),Washington,DC
1339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=c6f4a3cbab13b1f6&fccid=674ea2d4e2e76959&vjs=3,,,Data Scientist – Geospatial Mapping & RF Modeling,,,,,,
1344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=c6f4a3cbab13b1f6&fccid=674ea2d4e2e76959&vjs=3,VANU,"Lexington, MA 02421",Data Scientist – Geospatial Mapping & RF Modeling,,,,,Lexington,MA
1364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=1b12374a60e5fde6&fccid=d38498357cdcfc9a&vjs=3,,,Data Scientist (Top Secret),,,,,,
1365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=1b12374a60e5fde6&fccid=d38498357cdcfc9a&vjs=3,,,Data Scientist (Top Secret),https://www.indeed.com/cmp/Nt-Concepts/,"501 to 1,000",Internet and Software,$25M to $100M (USD),,
1370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=1b12374a60e5fde6&fccid=d38498357cdcfc9a&vjs=3,NT Concepts,"Vienna, VA 22182",Data Scientist (Top Secret),,,,,Vienna,VA
1371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,https://www.indeed.com/rc/clk?jk=1b12374a60e5fde6&fccid=d38498357cdcfc9a&vjs=3,NT Concepts,"Vienna, VA 22182",Data Scientist (Top Secret),https://www.indeed.com/cmp/Nt-Concepts/,"501 to 1,000",Internet and Software,$25M to $100M (USD),Vienna,VA
1400,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=a8c6942af957054f&fccid=739e8ef093113128&vjs=3,STATS PERFORM,"Durham, NC 27701",Data Scientist/AI Scientist,,,,,Durham,NC
1420,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=a8c6942af957054f&fccid=739e8ef093113128&vjs=3,,,Data Scientist/AI Scientist,,,,,,
1500,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=166bd296498cd9fa&fccid=1d69e9a5b2cfbeca&vjs=3,Novetta,"Herndon, VA",Data Scientist,https://www.indeed.com/cmp/Novetta/,201 to 500,,$100M to $500M (USD),Herndon,VA
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=b17c6bb8954b4214&fccid=417b94bc1bee0c80&vjs=3,Valiant Integrated Services,"Camp Smith, HI 96861",Data Scientist,https://www.indeed.com/cmp/Valiant-Integrated-Services/,"5,001 to 10,000",Aerospace and Defense,,Camp Smith,HI
1502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,3,9,0,0,0,0,0,0,0,2,1,2,0,2,0,https://www.indeed.com/company/Beyond-Outsourcing-Inc./jobs/Data-Scientist-d2aa8554a68bf8ef?fccid=fa1b49ce93cf7353&vjs=3,Beyond Outsourcing Inc.,"Atlanta, GA",Data Scientist,,,,,Atlanta,GA
1503,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/company/ClosedLoop.ai/jobs/Healthcare-Data-Scientist-285cf75d98ec1b42?fccid=dc93e8d1f3990352&vjs=3,ClosedLoop.ai,"Austin, TX 78704",Healthcare Data Scientist,https://www.indeed.com/cmp/Closedloop.ai/,11 to 50,Internet and Software,,Austin,TX
1504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=83a3cebe1f0005aa&fccid=8c10964112cb0cc0&vjs=3,Hertz,"Estero, FL 33928",Fleet Planning Data Scientist,https://www.indeed.com/cmp/The-Hertz-Corporation/,"10,000+","Restaurants, Travel and Leisure",$5B to $10B (USD),Estero,FL
1505,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=5e62728f033376d3&fccid=de71a49b535e21cb&vjs=3,IBM,"Chantilly, VA 20153",Data Scientist-Machine Learning,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),Chantilly,VA
1506,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=5e62728f033376d3&fccid=de71a49b535e21cb&vjs=3,IBM,"Chantilly, VA 20153",Data Scientist-Machine Learning,,,,,Chantilly,VA
1514,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=5e62728f033376d3&fccid=de71a49b535e21cb&vjs=3,,,Data Scientist-Machine Learning,https://www.indeed.com/cmp/IBM/,"10,000+",Consulting and Business Services,more than $10B (USD),,
1515,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.indeed.com/rc/clk?jk=5e62728f033376d3&fccid=de71a49b535e21cb&vjs=3,,,Data Scientist-Machine Learning,,,,,,
