,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
92,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ae46dd94e1b4869e&fccid=11619ce0d3c2c733&vjs=3,,,Data Scientist,https://www.indeed.com/cmp/Northrop-Grumman/,"10,000+",Aerospace and Defense,more than $10B (USD),,
93,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ae46dd94e1b4869e&fccid=11619ce0d3c2c733&vjs=3,,,Data Scientist,,,,,,
94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=c92a6fbc273d30ae&fccid=4ffdd90de5b0ef8f&vjs=3,Kaplan,Remote,Data Scientist,https://www.indeed.com/cmp/Kaplan/,"10,000+",Education and Schools,$1B to $5B (USD),Remote,
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/company/Systechcorp-Inc/jobs/Data-Scientist-b92aaeac64f17962?fccid=358c10d927fd8116&vjs=3,Systechcorp Inc,"New York, NY",Data Scientist,,,,,New York,NY
96,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=edbfbc542c40d1b8&fccid=b9d4e9eceb3ff4c0&vjs=3,Codecademy,"New York, NY","Data Scientist, Experimentation",,,,,New York,NY
97,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=edbfbc542c40d1b8&fccid=b9d4e9eceb3ff4c0&vjs=3,Codecademy,"New York, NY","Data Scientist, Experimentation",https://www.indeed.com/cmp/Codecademy/,11 to 50,,,New York,NY
100,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,0,3,0,0,0,1,0,0,0,0,3,2,2,0,1,1,https://www.indeed.com/rc/clk?jk=0d2d75cbb1e6bf73&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,"Arlington, VA 22209",Federal - Cyber Data Scientist,https://www.indeed.com/cmp/Accenture/,"10,000+",Consulting and Business Services,more than $10B (USD),Arlington,VA
101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,2,1,0,0,1,0,https://www.indeed.com/rc/clk?jk=cdb2006cc7fa4e4a&fccid=e8a6241bc4fe2964&vjs=3,Cincinnati Reds,"Cincinnati, OH 45203",Data Scientist,https://www.indeed.com/cmp/Cincinnati-Reds/,201 to 500,"Restaurants, Travel and Leisure",$1M to $5M (USD),Cincinnati,OH
110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,0,1,1,1,1,4,0,https://www.indeed.com/rc/clk?jk=c588e761106bba5e&fccid=04233dcb6353e8e1&vjs=3,Biogen,"Cambridge, MA 02142",Data Scientist (Cambridge or RTP),https://www.indeed.com/cmp/Biogen/,"5,001 to 10,000",Pharmaceuticals,more than $10B (USD),Cambridge,MA
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=93d36f861d85a9af&fccid=5e623a7a509ae315&vjs=3,Idiomatic,"St. Louis, MO",Data Classification Specialist,,,,,St. Louis,MO
115,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5e26b2587b93556b&fccid=7f6488b2f0082baa&vjs=3,,,Data Scientist,,,,,,
118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5e26b2587b93556b&fccid=7f6488b2f0082baa&vjs=3,"EDO, Inc.","New York, NY 10003",Data Scientist,,,,,New York,NY
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=90e5ff00c48e6136&fccid=12626f295bf6a003&vjs=3,Logistics Management Institute,"Tysons, VA",Junior Data Scientist,https://www.indeed.com/cmp/Logistics-Management-Institute/,"501 to 1,000",Consulting and Business Services,$100M to $500M (USD),Tysons,VA
125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=24b76f7b35e13949&fccid=fe404d18bb9eef1e&vjs=3,Spotify,"New York, NY 10011","Data Scientist, Marketplace – all levels",https://www.indeed.com/cmp/Spotify/,"1,001 to 5,000",Internet and Software,more than $10B (USD),New York,NY
126,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,0,1,0,https://www.indeed.com/company/Solo-Stove/jobs/Data-Scientist-ac9d6b099040e6a2?fccid=15370a5fe22b933d&vjs=3,Solo Stove,"Southlake, TX 76092",Data Scientist,,,,,Southlake,TX
127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,https://www.indeed.com/company/Qualia-Investments/jobs/Data-Scientist-858c2d7c232f2992?fccid=49cf38e66ba2ac45&vjs=3,Qualia Investments,"New York, NY",Data Scientist,,,,,New York,NY
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,1,0,2,1,1,0,0,0,https://www.indeed.com/company/Zelus-Analytics/jobs/Data-Scientist-6ab79f23740fe62e?fccid=80816981c594885b&vjs=3,Zelus Analytics,"Austin, TX 78703",Data Scientist - Sports,,,,,Austin,TX
129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=35c9d4405cc76ae8&fccid=12ebcb65eff8a66a&vjs=3,REPAY,"Atlanta, GA 30305",Junior Data Scientist - R / Python - Data Mining / Statistical Modeling / Advanced Machine Learning Algorithms,,,,,Atlanta,GA
133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,3,0,https://www.indeed.com/rc/clk?jk=4c6140ad5a1baf4a&fccid=cf4976b1a250fb07&vjs=3,Strike Social,"Chicago, IL 60606",Data Scientist (Entry Level),https://www.indeed.com/cmp/Strike-Social/,2 to 10,,$25M to $100M (USD),Chicago,IL
134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=ae416685deba77b5&fccid=a5b4499d9e91a5c6&vjs=3,Google,"San Francisco, CA 94105","Data Scientist, Engineering",https://www.indeed.com/cmp/Google/,"10,000+",Internet and Software,more than $10B (USD),San Francisco,CA
135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,0,0,0,0,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=21c2b7dd1b895a4b&fccid=d7ddf053776fff6e&vjs=3,Fareportal Inc.,"New York, NY 10020",Junior Machine Learning Engineer / Data Scientist,https://www.indeed.com/cmp/Fareportal-Inc./,"1,001 to 5,000",Internet and Software,$100M to $500M (USD),New York,NY
139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,https://www.indeed.com/rc/clk?jk=6529272a2a3f4c1c&fccid=1b866506aec22461&vjs=3,HP,"San Diego, CA",Data Scientist Intern - Pricing Strategy and Analytics,https://www.indeed.com/cmp/HP/,"10,000+",Computers and Electronics,more than $10B (USD),San Diego,CA
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=355a4dcf86364909&fccid=fcf42d9d883ae5bd&vjs=3,Smartlocating Corporation,United States,Data Scientist / Analyst,,,,,United States,
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=d2e8c1c86859cc8e&fccid=761110cb1eadb0d9&vjs=3,Paylocity,Remote,Data Scientist,https://www.indeed.com/cmp/Paylocity/,"1,001 to 5,000",Human Resources and Staffing,$100M to $500M (USD),Remote,
148,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=af6e9e4d7d155600&fccid=37d7d967e20c750c&vjs=3,BerlandTeam,"New York, NY",Junior Data Scientist,,,,,New York,NY
152,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=0fada9d9d99f0aa4&fccid=4e6c48974df76182&vjs=3,Ceres Imaging,"Oakland, CA",Geospatial Data Scientist,,,,,Oakland,CA
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,0,0,0,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=d8e7a2eb01d757cf&fccid=8c70aa0d01a3d351&vjs=3,Zioqu,"San Diego, CA",Data Scientist,,,,,San Diego,CA
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=0e73521d288c8137&fccid=b2b9c1092824ddba&vjs=3,West Corporation,"Westlake Village, CA",Data Scientist,https://www.indeed.com/cmp/West-Corporation/,"10,000+",Telecommunications,$1B to $5B (USD),Westlake Village,CA
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=a3328b37bb32fdcf&fccid=8c49e99f20f89e48&vjs=3,Walmart eCommerce,"Hoboken, NJ 07030",DATA SCIENTIST,https://www.indeed.com/cmp/Walmart-Ecommerce/,"1,001 to 5,000",Internet and Software,$25M to $100M (USD),Hoboken,NJ
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a8f56889cc18db2c&fccid=ab62981b768c40b2&vjs=3,arsolinc,"Jersey City, NJ 07302",Data Scientist,,,,,Jersey City,NJ
157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=c73a76937d8a17ec&fccid=d226dfd6fbcae3b9&vjs=3,,,Data Scientist,,,,,,
158,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=125d9d6f819505c7&fccid=4e041af1d0af1bc8&vjs=3,,,Chief Data Scientist,,,,,,
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Solvenyle/jobs/Data-Scientist-7ab74c90cdab01e3?fccid=31a27e3bd6590f2f&vjs=3,Solvenyle,"Chicago, IL",Data Scientist,,,,,Chicago,IL
163,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a993ff1a28793da2&fccid=69c7d55b78dc7424&vjs=3,Proofpoint,"Sunnyvale, CA 94089",Data Scientist,https://www.indeed.com/cmp/Proofpoint/,"1,001 to 5,000",Internet and Software,,Sunnyvale,CA
164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,2,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=90a7e93319150e02&fccid=86b39e8431ac7b5f&vjs=3,Optimal,"Dearborn, MI",Data Scientist Analyst,https://www.indeed.com/cmp/Optimal/,2 to 10,,less than $1M (USD),Dearborn,MI
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=8e12b8e3632a2a27&fccid=4d4a49f350058210&vjs=3,Plexus Scientific Corporation,"Washington, DC 20001",Data Scientist/Data Analyst,,,,,Washington,DC
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=69fc5b5f869216f6&fccid=a84170b5a8a8d5cc&vjs=3,Ganit,United States,Data Scientist,,,,,United States,
173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=b9ffe6261d1df59e&fccid=fc68da685e8aa986&vjs=3,Piper Companies,"Portland, OR 97214",Data Scientist (Jr. to Sr. Level),https://www.indeed.com/cmp/Piper-Companies/,"501 to 1,000",Human Resources and Staffing,$25M to $100M (USD),Portland,OR
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/company/Nespon-IT-Services/jobs/Data-Scientist-f7023a16487f2095?fccid=a913cc7a16012b8a&vjs=3,Nespon IT Services,"Farmers Branch, TX",Data Scientist,,,,,Farmers Branch,TX
178,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=cd47cbc79b845b25&fccid=fc68da685e8aa986&vjs=3,Piper Companies,"Reston, VA 20190",Data Scientist,https://www.indeed.com/cmp/Piper-Companies/,"501 to 1,000",Human Resources and Staffing,$25M to $100M (USD),Reston,VA
179,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=eb8c3226a9e4cecd&fccid=d46039b952140fd4&vjs=3,"Marsh & McLennan Companies, Inc.","New York, NY",Data Scientist,https://www.indeed.com/cmp/Marsh-&-Mclennan-Companies/,"10,000+",Insurance,more than $10B (USD),New York,NY
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,5,3,1,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=9efb6f0e4f931bae&fccid=9744e569304da4d3&vjs=3,"Remedy BPCI Partners, LLC.","New York, NY",Data Scientist,,,,,New York,NY
184,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,https://www.indeed.com/rc/clk?jk=45d2c93bdb61318c&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA",Data Scientist,https://www.indeed.com/cmp/Microsoft/,,,,Redmond,WA
185,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,https://www.indeed.com/rc/clk?jk=45d2c93bdb61318c&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA",Data Scientist,https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Redmond,WA
188,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,https://www.indeed.com/rc/clk?jk=09b443290bbf69a7&fccid=ec7026b814653f27&vjs=3,Oath Inc,"Champaign, IL",Data Scientist,https://www.indeed.com/cmp/Oath-Inc/,"10,000+",Telecommunications,,Champaign,IL
189,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=54558e00da9f832d&fccid=d36e68037c569543&vjs=3,FourthWall Media,"Sterling, VA 20166",Data Scientist,,,,,Sterling,VA
190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,https://www.indeed.com/rc/clk?jk=e4c11fa6f28221a5&fccid=f7f543c96e5aa504&vjs=3,Innovations for Poverty,"Washington, DC 20005",Global Data Scientist,,,,,Washington,DC
194,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1,0,1,1,1,0,0,1,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=1a6a13118d9a4478&fccid=7c8334f2c7a19c83&vjs=3,"Interos, Inc.","Arlington, VA",Data Scientist I,,,,,Arlington,VA
195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,6,0,0,0,1,0,1,0,1,0,https://www.indeed.com/rc/clk?jk=90b046ea31a9a39c&fccid=6f31e2074a3d8a7b&vjs=3,Northwell Health,"New Hyde Park, NY 11042",Data Scientist,https://www.indeed.com/cmp/Northwell-Health/,"10,000+",Health Care,more than $10B (USD),New Hyde Park,NY
196,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,2,1,1,1,0,https://www.indeed.com/rc/clk?jk=86be7b92a3ca85fb&fccid=e2a2a5c0f4f84192&vjs=3,Cleveland Clinic,"Cleveland, OH 44195",Data Scientist,https://www.indeed.com/cmp/Cleveland-Clinic/,"10,000+",Health Care,$1B to $5B (USD),Cleveland,OH
197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=beceb3271e4ec334&fccid=476f47a13e0612de&vjs=3,TransVoyant,"Alexandria, VA 22303",Data Scientist,https://www.indeed.com/cmp/Transvoyant/,,,,Alexandria,VA
201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=23d4c3cf5ec351ff&fccid=810c6761cb56091e&vjs=3,VivusTech,"Chantilly, VA",Data Scientist,,,,,Chantilly,VA
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,2,0,https://www.indeed.com/rc/clk?jk=8f4ef2b0186f9dfd&fccid=8a813d7674dea751&vjs=3,Perspecta,"Washington, DC 20319",Senior Data Scientist,https://www.indeed.com/cmp/Perspecta/,"10,000+",Internet and Software,,Washington,DC
209,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,1,1,2,0,3,0,https://www.indeed.com/rc/clk?jk=1455850fde7f77c2&fccid=71837aa59789b196&vjs=3,Waystar,"Boston, MA",Data Scientist,https://www.indeed.com/cmp/Waystar/,"501 to 1,000",,,Boston,MA
210,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,https://www.indeed.com/company/Desh-Technology-Inc./jobs/Data-Scientist-5d0fbf30323d9a86?fccid=e169cdbdee4fdc2e&vjs=3,Desh Technology Inc.,"New York, NY",Data Scientist,,,,,New York,NY
214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,2,0,2,0,https://www.indeed.com/rc/clk?jk=2ce43e296b6c04f9&fccid=d723225da214c842&vjs=3,Caterpillar,"Champaign, IL 61820",Advanced Data Scientist,https://www.indeed.com/cmp/Caterpillar/,"10,000+",Construction,more than $10B (USD),Champaign,IL
