,python,jupyter,pandas,numpy,tensorflow,keras,sklearn,r,rstudio,tidyverse,java,c,c++,c#,fortran,sas,matlab,spss,stata,excel,hadoop,spark,hive,pig,scala,tableau,d3,bi,sql,nosql,mysql,postgresql,sql server,mongo,redis,cassandra,neo4j,html,css,javascript,ruby,php,api,aws,cloud,big data,machine learning,deep learning,ai,nlp,graph,data visual,predictive,model,data mining,simulation,forecast,statistic,math,computer science,economics,engineering,clearance,job,company,location,job title,Link,Employees size,Industry,Revenue,city,state
12446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,1,2,0,0,0,2,1,0,2,1,0,https://www.indeed.com/rc/clk?jk=a34ef0276536fc4f&fccid=58c732f14833248a&vjs=3,,,Data Scientist - AI Labs,,,,,,
12447,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,1,2,0,0,0,2,1,0,2,1,0,https://www.indeed.com/rc/clk?jk=a34ef0276536fc4f&fccid=58c732f14833248a&vjs=3,,,Data Scientist - AI Labs,https://www.indeed.com/cmp/Blackrock-Inc./,"10,000+",Banks and Financial Services,more than $10B (USD),,
12453,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,1,2,0,0,0,2,1,0,2,1,0,https://www.indeed.com/rc/clk?jk=a34ef0276536fc4f&fccid=58c732f14833248a&vjs=3,BlackRock,"Palo Alto, CA 94301",Data Scientist - AI Labs,,,,,Palo Alto,CA
12454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,1,2,0,0,0,2,1,0,2,1,0,https://www.indeed.com/rc/clk?jk=a34ef0276536fc4f&fccid=58c732f14833248a&vjs=3,BlackRock,"Palo Alto, CA 94301",Data Scientist - AI Labs,https://www.indeed.com/cmp/Blackrock-Inc./,"10,000+",Banks and Financial Services,more than $10B (USD),Palo Alto,CA
12495,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=51c4e0fdfa69b0e5&fccid=4c0da073fd23443e&vjs=3,Infinitive Inc,"Ashburn, VA 20147",Data Scientist,,,,,Ashburn,VA
12544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,5,0,0,0,0,5,1,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=e0240e70e73be42a&fccid=fc11051b2286772e&vjs=3,Omnicell,"Mountain View, CA",Data Scientist,https://www.indeed.com/cmp/Omnicell/,"1,001 to 5,000",Pharmaceuticals,$500M to $1B (USD),Mountain View,CA
12593,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,6,6,1,1,2,3,2,2,2,1,0,https://www.indeed.com/rc/clk?jk=40ee89b43f68aa36&fccid=f8b050bfdee5f26a&vjs=3,eLogic LLC,"Rochester, NY",Data Scientist,,,,,Rochester,NY
12642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,1,1,0,0,2,2,1,0,0,0,https://www.indeed.com/rc/clk?jk=ac4a776033db602b&fccid=cf4e615fcefaf148&vjs=3,"Sentar, Inc.","Honolulu, HI 96801",Intelligence/ Data Scientist Level 1,,,,,Honolulu,HI
12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=efac46c24f992562&fccid=b53537437ea3c7f9&vjs=3,Brillient,"Washington, DC 20001",Senior Data Scientist,https://www.indeed.com/cmp/Brillient-Corporation/,"501 to 1,000",Consulting and Business Services,$5M to $25M (USD),Washington,DC
12740,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,2,1,1,https://www.indeed.com/rc/clk?jk=9feacbedf41950db&fccid=b8acc26118799f48&vjs=3,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD 20708",Affordability Analyst/Engineer - Data Scientist,https://www.indeed.com/cmp/Johns-Hopkins-University__applied-Physics-Lab/,"5,001 to 10,000",Health Care,$500M to $1B (USD),Laurel,MD
12744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,2,1,1,https://www.indeed.com/rc/clk?jk=9feacbedf41950db&fccid=b8acc26118799f48&vjs=3,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD 20708",Affordability Analyst/Engineer - Data Scientist,,,,,Laurel,MD
12768,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,2,1,1,https://www.indeed.com/rc/clk?jk=9feacbedf41950db&fccid=b8acc26118799f48&vjs=3,,,Affordability Analyst/Engineer - Data Scientist,https://www.indeed.com/cmp/Johns-Hopkins-University__applied-Physics-Lab/,"5,001 to 10,000",Health Care,$500M to $1B (USD),,
12772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,2,1,1,https://www.indeed.com/rc/clk?jk=9feacbedf41950db&fccid=b8acc26118799f48&vjs=3,,,Affordability Analyst/Engineer - Data Scientist,,,,,,
12789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=4ef32d9f3b141546&fccid=004c7a087ec4c94b&vjs=3,Descartes Labs,"Santa Fe, NM 87501",Applied Scientist (Agronomy),,,,,Santa Fe,NM
12870,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=6c0b7186d33a004a&fccid=f8b1e3fca37e0a96&vjs=3,,,Senior Data Analyst,,,,,,
12871,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=6c0b7186d33a004a&fccid=f8b1e3fca37e0a96&vjs=3,,,Senior Data Analyst,https://www.indeed.com/cmp/Usac/,201 to 500,Telecommunications,$5B to $10B (USD),,
12877,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=6c0b7186d33a004a&fccid=f8b1e3fca37e0a96&vjs=3,USAC,"Washington, DC",Senior Data Analyst,,,,,Washington,DC
12878,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=6c0b7186d33a004a&fccid=f8b1e3fca37e0a96&vjs=3,USAC,"Washington, DC",Senior Data Analyst,https://www.indeed.com/cmp/Usac/,201 to 500,Telecommunications,$5B to $10B (USD),Washington,DC
12919,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,0,0,0,0,0,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=a1bba8a629b351c3&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA","Data Scientist II, Healthcare AI",https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),Redmond,WA
12924,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,0,0,0,0,0,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=a1bba8a629b351c3&fccid=734cb5a01ee60f80&vjs=3,Microsoft,"Redmond, WA","Data Scientist II, Healthcare AI",,,,,Redmond,WA
12954,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,0,0,0,0,0,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=a1bba8a629b351c3&fccid=734cb5a01ee60f80&vjs=3,,,"Data Scientist II, Healthcare AI",https://www.indeed.com/cmp/Microsoft/,"10,000+",Internet and Software,more than $10B (USD),,
12959,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,0,0,0,0,0,0,0,2,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=a1bba8a629b351c3&fccid=734cb5a01ee60f80&vjs=3,,,"Data Scientist II, Healthcare AI",,,,,,
12968,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=4dc539fcdfbeb4de&fccid=1639254ea84748b5&vjs=3,Facebook,"Menlo Park, CA","Data Scientist, CoreApp",https://www.indeed.com/cmp/Facebook/,"10,000+",Internet and Software,more than $10B (USD),Menlo Park,CA
13017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,1,1,3,2,2,0,2,0,https://www.indeed.com/rc/clk?jk=923ddcd9ddfe3978&fccid=699f2e990e95e8eb&vjs=3,Southern California Edison,"Rosemead, CA 91771",Data Scientist,https://www.indeed.com/cmp/Southern-California-Edison/,"10,000+",Energy and Utilities,more than $10B (USD),Rosemead,CA
13066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=b1446c9c4d8a3486&fccid=274f4f0e41801701&vjs=3,Clarity Campaign Labs,"Washington, DC",Analysts and Data Scientists,,,,,Washington,DC
13130,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e173d38c3493fcbb&fccid=883ea1bd73682d20&vjs=3,Fitch Ratings,"Chicago, IL 60602","Data Scientist, Business Transformation",https://www.indeed.com/cmp/Fitch-Ratings/,"1,001 to 5,000",Banks and Financial Services,$500M to $1B (USD),Chicago,IL
13179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=32a1e585dbbf839d&fccid=e79d9581d0892a32&vjs=3,INFICON,"East Syracuse, NY 13057",Data Scientist,https://www.indeed.com/cmp/Inficon/,"501 to 1,000",,$100M to $500M (USD),East Syracuse,NY
13228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=5b101a1dae414dca&fccid=2949b597ab5e0f50&vjs=3,Synoptic Data,"Salt Lake City, UT",Applied Backend Data Scientist,,,,,Salt Lake City,UT
13229,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,https://www.indeed.com/rc/clk?jk=1d33a388bec0ba6b&fccid=bd976cc171c690e0&vjs=3,Columbia University,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Columbia-University/,"10,000+",Education and Schools,$1B to $5B (USD),New York,NY
13230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,https://www.indeed.com/rc/clk?jk=d3538888f47e7559&fccid=6f47211b0637a52d&vjs=3,Hilton Corporate,"McLean, VA 22102","Manager, Data Engineer",https://www.indeed.com/cmp/Hilton/,"10,000+","Restaurants, Travel and Leisure",$5B to $10B (USD),McLean,VA
13231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=a70f96ca98faaf04&fccid=22a86b559b3e662b&vjs=3,bluebird bio,"Cambridge, MA","Associate Scientist, Machine Learning, Data Sciences",https://www.indeed.com/cmp/Bluebird-Bio/,201 to 500,Pharmaceuticals,$5M to $25M (USD),Cambridge,MA
13232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=01a48619e6e1caf8&fccid=750bb2e27e97e3c1&vjs=3,,,Machine Learning Intern,,,,,,
13233,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=9463a94afa55d6cd&fccid=a7c45263be5bd036&vjs=3,Wood Mackenzie,"Houston, TX 77057",Principal Data Scientist – Analytics Lab,https://www.indeed.com/cmp/Wood-Mackenzie/,"501 to 1,000",Consulting and Business Services,$100M to $500M (USD),Houston,TX
13234,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,https://www.indeed.com/rc/clk?jk=8a50bc3c5d899f91&fccid=d3ee4a7355a0fb60&vjs=3,Criteo,"Ann Arbor, MI 48104","Data Scientist, Engineering - Software Development",https://www.indeed.com/cmp/Criteo/,"1,001 to 5,000",Consulting and Business Services,$1B to $5B (USD),Ann Arbor,MI
13235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,6,1,0,0,0,0,0,0,0,0,0,1,0,8,0,https://www.indeed.com/rc/clk?jk=cac5eaa9d29a4859&fccid=2aeabba1a90daea0&vjs=3,Briq,"Santa Barbara, CA",Principal Data Scientist,,,,,Santa Barbara,CA
13236,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,6,0,0,0,2,0,0,0,0,0,2,0,2,0,https://www.indeed.com/rc/clk?jk=ed3f48cfc8f4e1a9&fccid=b6cbe54d4f54ff6d&vjs=3,S&P Global Ratings,"New York, NY 10041",NLP Data Scientist,https://www.indeed.com/cmp/S&P-Global-Ratings/,,Banks and Financial Services,,New York,NY
13237,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=b6590ace79f97088&fccid=d08334952dcd67a8&vjs=3,Bowery Farming,"New York, NY",Data Scientist,https://www.indeed.com/cmp/Bowery-Farming/,11 to 50,,,New York,NY
13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,1,1,0,3,3,0,0,0,0,https://www.indeed.com/rc/clk?jk=4a6147707ff974f3&fccid=a4937c50073cd1dd&vjs=3,UTMB,"Galveston, TX 77550",Clinical Data Scientist,https://www.indeed.com/cmp/University-of-Texas-Medical-Branch/,"5,001 to 10,000",Health Care,$25M to $100M (USD),Galveston,TX
13239,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=3549396f500cf245&fccid=b67ebe83591248fb&vjs=3,Assembly,"New York, NY","Data Scientist, Predictive Modeling",https://www.indeed.com/cmp/Assembly/,11 to 50,,,New York,NY
13240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,https://www.indeed.com/rc/clk?jk=079c06375895f02e&fccid=398db6c7eaf6d5be&vjs=3,The Step2 Company,"Streetsboro, OH 44241",Data Scientist,https://www.indeed.com/cmp/Step2/,11 to 50,,$1M to $5M (USD),Streetsboro,OH
13241,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=e61bca2601ab7923&fccid=35a5820b212db4cc&vjs=3,Alt Shift USA,"San Francisco, CA",Data Scientist,,,,,San Francisco,CA
13242,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,1,1,1,2,0,https://www.indeed.com/rc/clk?jk=b2e189f19a396915&fccid=11f2ca9fb7278374&vjs=3,Numerator,"Chicago, IL",Senior Data Scientist,https://www.indeed.com/cmp/Numerator-1/,"1,001 to 5,000",Consulting and Business Services,$100M to $500M (USD),Chicago,IL
13243,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,https://www.indeed.com/rc/clk?jk=972e87f7773c1697&fccid=978d9fd9799d55a8&vjs=3,PayPal,"San Jose, CA 95131",Decision Scientist,https://www.indeed.com/cmp/Paypal/,"10,000+",Banks and Financial Services,more than $10B (USD),San Jose,CA
13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,2,0,1,0,0,0,https://www.indeed.com/rc/clk?jk=fa64d37ae7a79d1b&fccid=fe2d21eef233e94a&vjs=3,"Amazon.com Services, Inc.","Seattle, WA","Data Scientist, Intl. Seller Services",https://www.indeed.com/cmp/Amazon.com/,"10,000+",Internet and Software,more than $10B (USD),Seattle,WA
13245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,https://www.indeed.com/rc/clk?jk=bfdbc9e51b1e2f04&fccid=27ddc4a519a697f9&vjs=3,National Debt Relief,"New York, NY 10004",Data Scientist,https://www.indeed.com/cmp/National-Debt-Relief/,"501 to 1,000",Banks and Financial Services,$5M to $25M (USD),New York,NY
13246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=9e40f0a1a906a387&fccid=5bcd1ef0a7f4fb99&vjs=3,,,"Investment Banking, Summer Analyst: Data Science Analyst, M&A Strategic Shareholder Advisory",,,,,,
13247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,https://www.indeed.com/rc/clk?jk=8fa7d26e6b97e316&fccid=896fe9e31b646edd&vjs=3,"HII-TSD formerly G2, Inc.","Fort Meade, MD",Controlityty Director Solution* - Data Scientist,,,,,Fort Meade,MD
13251,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,https://www.indeed.com/rc/clk?jk=dadb283f76d327d9&fccid=60496679dabeda97&vjs=3,Citilabs,"Sacramento, CA",Data Scientists,https://www.indeed.com/cmp/Citilabs/,11 to 50,,less than $1M (USD),Sacramento,CA
13252,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,5,0,0,0,1,6,1,1,1,1,2,2,0,0,0,https://www.indeed.com/rc/clk?jk=b256e29094239553&fccid=8691f3f7b4d646bd&vjs=3,"Master Electronics, Inc.","Phoenix, AZ",Data Scientist,,,,,Phoenix,AZ
13253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,https://www.indeed.com/rc/clk?jk=dca0f8f299d73d07&fccid=d3ee4a7355a0fb60&vjs=3,Criteo,"New York, NY 10011","Internship Data Scientist, Product Analytics",https://www.indeed.com/cmp/Criteo/,"1,001 to 5,000",Consulting and Business Services,$1B to $5B (USD),New York,NY
13262,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,https://www.indeed.com/company/Chiro-Matchmakers/jobs/Director-Data-Science-9b31d3739d219e27?fccid=5882387d3128f366&vjs=3,,,Director of Data Science,,,,,,
13265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,https://www.indeed.com/company/Chiro-Matchmakers/jobs/Director-Data-Science-9b31d3739d219e27?fccid=5882387d3128f366&vjs=3,Chiro Matchmakers,"Silicon Valley, CA",Director of Data Science,,,,,Silicon Valley,CA
13271,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,3,1,1,0,2,0,https://www.indeed.com/rc/clk?jk=f6c3ef61212721db&fccid=b5f5a475a9aae6da&vjs=3,RS Energy Group,"Conshohocken, PA",Data Scientist,,,,,Conshohocken,PA
13272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.indeed.com/rc/clk?jk=2c86738de5f2785d&fccid=4e041af1d0af1bc8&vjs=3,Booz Allen Hamilton,"Springfield, VA","Data Scientist, Senior",https://www.indeed.com/cmp/Booz-Allen-Hamilton/,"10,000+",Consulting and Business Services,$5B to $10B (USD),Springfield,VA
13273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,https://www.indeed.com/rc/clk?jk=0bb3b2573e6e3644&fccid=6b4d07f14c1f38ca&vjs=3,Jet.com,"Hoboken, NJ 07030",Data Scientist – Customer Science,https://www.indeed.com/cmp/Jet.com/,"1,001 to 5,000",Internet and Software,,Hoboken,NJ
